ґъВл,јтіЖ,ИХЖЪ,З°КХЕМјЫ(ФЄ),їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),іЙЅ»Ѕр¶о(ФЄ),ХЗµш(ФЄ),ХЗµш·щ(%),ѕщјЫ(ФЄ),»»КЦВК(%),A№ЙБчНЁКРЦµ(ФЄ),B№ЙБчНЁКРЦµ(ФЄ),ЧЬКРЦµ(ФЄ),A№ЙБчНЁ№Й±ѕ(№Й),B№ЙБчНЁ№Й±ѕ(№Й),ЧЬ№Й±ѕ(№Й),КРУЇВК,КРѕ»ВК,КРПъВК,КРПЦВК,
002081.SZ,Ѕру«тл,2014-04-09,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-10,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-11,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-14,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-15,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-16,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-17,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-18,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-21,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-22,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-23,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-24,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-25,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-28,8.0939,8.0939,8.0939,8.0939,8.0939,N/A,N/A,0,0,N/A,N/A,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-04-29,8.0939,7.791,7.7953,7.3581,7.6135,14487351,252927488.8,-0.4804,-5.9358,17.4585,1.3141,19392314477.91,N/A,20664799932.58,1102462449,0,1174803862,13.2161,3.7282,1.1222,-99.5052,
002081.SZ,Ѕру«тл,2014-04-30,7.6135,7.6178,8.003,7.5745,7.9165,6069160,109373775.4,0.303,3.9795,18.0212,0.5505,20164038192.21,N/A,21487162635.98,1102462449,0,1174803862,13.7421,3.8765,1.1669,-103.465,
002081.SZ,Ѕру«тл,2014-05-05,7.9165,7.9165,8.1805,7.9165,8.1286,6987417,130331870.6,0.2121,2.6791,18.6524,0.6338,20704244792.22,N/A,22062816528.36,1102462449,0,1174803862,14.1102,3.9804,1.1981,-106.2369,
002081.SZ,Ѕру«тл,2014-05-06,8.1286,8.1372,8.1589,8.0333,8.0939,7018262,131352663.1,-0.0346,-0.426,18.7158,0.6366,20616047796.3,N/A,21968832219.4,1102462449,0,1174803862,14.0501,3.9634,1.193,-105.7844,
002081.SZ,Ѕру«тл,2014-05-07,8.0939,8.0896,8.0939,7.8342,7.8732,4960559,91078201.6,-0.2207,-2.7273,18.3605,0.45,20053791947.31,N/A,21369682249.78,1102462449,0,1174803862,13.6669,3.8553,1.1605,-102.8994,
002081.SZ,Ѕру«тл,2014-05-08,7.8732,7.8559,7.9424,7.752,7.778,4164447,75250549.6,-0.0952,-1.2095,18.0698,0.3777,19811250208.53,N/A,21111225400.14,1102462449,0,1174803862,13.5016,3.8087,1.1465,-101.6548,
002081.SZ,Ѕру«тл,2014-05-09,7.778,7.7823,7.8169,7.3971,7.488,8217501,142724595.9,-0.29,-3.7284,17.3684,0.7454,19072600367.7,N/A,20324106812.6,1102462449,0,1174803862,12.9982,3.6667,1.1037,-97.8647,
002081.SZ,Ѕру«тл,2014-05-12,7.488,7.5269,7.6741,7.5269,7.6222,6633922,116431248.9,0.1342,1.7919,17.5509,0.6017,19414363726.89,N/A,20688296009.82,1102462449,0,1174803862,13.2312,3.7324,1.1235,-99.6183,
002081.SZ,Ѕру«тл,2014-05-13,7.6222,7.6395,7.7736,7.5616,7.6957,5997966,106158609.2,0.0736,0.9654,17.6991,0.5441,19601782343.22,N/A,20888012666.36,1102462449,0,1174803862,13.3589,3.7684,1.1343,-100.58,
002081.SZ,Ѕру«тл,2014-05-14,7.6957,7.6784,7.6914,7.5875,7.6827,4464325,78847594.9,-0.013,-0.1687,17.6617,0.4049,19568708469.75,N/A,20852768550.5,1102462449,0,1174803862,13.3363,3.7621,1.1324,-100.4103,
002081.SZ,Ѕру«тл,2014-05-15,7.6827,7.6438,7.713,7.5313,7.5486,4478290,78904616.4,-0.1342,-1.7465,17.6194,0.4062,19226945110.56,N/A,20488579353.28,1102462449,0,1174803862,13.1034,3.6964,1.1126,-98.6567,
002081.SZ,Ѕру«тл,2014-05-16,7.5486,7.5313,7.5745,7.3884,7.462,4652463,80266036.9,-0.0866,-1.1468,17.2524,0.422,19006452620.76,N/A,20253618580.88,1102462449,0,1174803862,12.9532,3.654,1.0999,-97.5253,
002081.SZ,Ѕру«тл,2014-05-19,7.462,7.4447,7.462,7.3365,7.3538,3308326,56334298,-0.1082,-1.4501,17.028,0.3001,18730837008.51,N/A,19959917615.38,1102462449,0,1174803862,12.7653,3.601,1.0839,-96.1111,
002081.SZ,Ѕру«тл,2014-05-20,7.3538,7.462,7.501,7.3928,7.4663,2946476,50687079.2,0.1125,1.5303,17.2026,0.2673,19017477245.25,N/A,20265366619.5,1102462449,0,1174803862,12.9607,3.6561,1.1005,-97.5819,
002081.SZ,Ѕру«тл,2014-05-21,7.4663,7.4533,7.6265,7.3668,7.6092,3788499,65945439.1,0.1428,1.913,17.4067,0.3436,19381289853.42,N/A,20653051893.96,1102462449,0,1174803862,13.2086,3.726,1.1216,-99.4486,
002081.SZ,Ѕру«тл,2014-05-22,7.6092,7.6438,7.6957,7.501,7.5139,3744140,65715941.2,-0.0952,-1.2514,17.5517,0.3396,19138748114.64,N/A,20394595044.32,1102462449,0,1174803862,13.0433,3.6794,1.1075,-98.2041,
002081.SZ,Ѕру«тл,2014-05-23,7.5139,7.5053,7.5616,7.4447,7.5313,3183132,55226449.2,0.0173,0.2304,17.3497,0.2887,19182846612.6,N/A,20441587198.8,1102462449,0,1174803862,13.0734,3.6879,1.1101,-98.4304,
002081.SZ,Ѕру«тл,2014-05-26,7.5313,7.6222,7.8039,7.5616,7.7477,6976143,124285052.9,0.2164,2.8736,17.8157,0.6328,19734077837.1,N/A,21028989129.8,1102462449,0,1174803862,13.449,3.7939,1.142,-101.2589,
002081.SZ,Ѕру«тл,2014-05-27,7.7477,7.7347,7.7693,7.6395,7.6654,3631499,64547934.8,-0.0822,-1.0615,17.7745,0.3294,19524609971.79,N/A,20805776396.02,1102462449,0,1174803862,13.3063,3.7536,1.1299,-100.184,
002081.SZ,Ѕру«тл,2014-05-28,7.6654,7.6827,7.7693,7.6265,7.765,3330512,59296203.4,0.0996,1.2987,17.8039,0.3021,19778176335.06,N/A,21075981284.28,1102462449,0,1174803862,13.4791,3.8023,1.1445,-101.4851,
002081.SZ,Ѕру«тл,2014-05-29,7.765,7.7866,7.7953,7.5702,7.5919,4149570,73502966.2,-0.1731,-2.2297,17.7134,0.3764,19337191355.46,N/A,20606059739.48,1102462449,0,1174803862,13.1786,3.7176,1.119,-99.2224,
002081.SZ,Ѕру«тл,2014-05-30,7.5919,7.5875,7.6611,7.5183,7.5616,2730918,47874715.9,-0.0303,-0.3991,17.5306,0.2477,19260018984.03,N/A,20523823469.14,1102462449,0,1174803862,13.126,3.7027,1.1146,-98.8264,
002081.SZ,Ѕру«тл,2014-06-03,7.5616,7.5702,7.6438,7.5053,7.5096,4873137,85142779.7,-0.0519,-0.6869,17.4719,0.442,19127723490.15,N/A,20382847005.7,1102462449,0,1174803862,13.0358,3.6773,1.1069,-98.1475,
002081.SZ,Ѕру«тл,2014-06-04,7.5096,7.4793,7.5269,7.3798,7.4014,3985982,68412306.2,-0.1082,-1.4409,17.1632,0.3616,18852107877.9,N/A,20089146040.2,1102462449,0,1174803862,12.848,3.6243,1.091,-96.7333,
002081.SZ,Ѕру«тл,2014-06-05,7.4014,7.423,7.6611,7.4101,7.6395,5866116,102613145.9,0.2381,3.2164,17.4925,0.5321,19458462224.85,N/A,20735288164.3,1102462449,0,1174803862,13.2612,3.7409,1.126,-99.8446,
002081.SZ,Ѕру«тл,2014-06-06,7.6395,7.6827,8.029,7.6827,7.8818,13941007,253790270.4,0.2424,3.1728,18.2046,1.2645,20075841196.29,N/A,21393178327.02,1102462449,0,1174803862,13.682,3.8596,1.1618,-103.0125,
002081.SZ,Ѕру«тл,2014-06-09,7.8818,7.9078,8.4315,7.8862,8.1199,17289552,327673817.6,0.2381,3.0203,18.9521,1.564,20738630782.24,N/A,22039320451.12,1105470724,0,1174803862,14.0952,3.9761,1.1969,-106.1238,
002081.SZ,Ѕру«тл,2014-06-10,8.1199,8.1199,8.332,7.9208,7.9944,19918261,373962502.4,-0.1255,-1.5458,18.7749,1.8018,20418044272.28,N/A,21698627331.14,1105470724,0,1174803862,13.8773,3.9147,1.1784,-104.4833,
002081.SZ,Ѕру«тл,2014-06-11,7.9944,7.9641,8.1372,7.9338,7.9987,18972064,352217287.6,0.0043,0.0541,18.565,1.7162,20429098979.52,N/A,21710375369.76,1105470724,0,1174803862,13.8848,3.9168,1.179,-104.5399,
002081.SZ,Ѕру«тл,2014-06-12,7.9987,7.9857,7.9857,7.8126,7.8905,8809505,160403931.1,-0.1082,-1.3528,18.2081,0.7969,20152731298.52,N/A,21416674404.26,1105470724,0,1174803862,13.697,3.8638,1.163,-103.1256,
002081.SZ,Ѕру«тл,2014-06-13,7.8905,7.8862,8.0766,7.8299,7.9598,10425037,192702421.1,0.0693,0.8777,18.4846,0.943,20329606614.36,N/A,21604643022.18,1105470724,0,1174803862,13.8172,3.8977,1.1733,-104.0307,
002081.SZ,Ѕру«тл,2014-06-16,7.9598,7.9073,8.1763,7.9073,7.9532,25777337,314399709.8,-0.0066,-0.0824,12.1967,1.5545,20097457762.32,N/A,21357934211.16,1658206086,0,1762205793,13.6594,3.8532,1.1599,-102.8428,
002081.SZ,Ѕру«тл,2014-06-17,7.9532,7.9269,8.4257,7.9073,8.3272,37210192,467180967.5,0.374,4.703,12.5552,2.244,21042635231.34,N/A,22362391513.17,1658206086,0,1762205793,14.3018,4.0344,1.2144,-107.6795,
002081.SZ,Ѕру«тл,2014-06-18,8.3272,8.3272,8.675,8.2354,8.6619,42752709,555184218.9,0.3347,4.0189,12.9859,2.5783,21888320335.2,N/A,23261116467.6,1658206086,0,1762205793,14.8766,4.1966,1.2632,-112.007,
002081.SZ,Ѕру«тл,2014-06-19,8.6619,8.5963,8.7341,8.3141,8.4978,24376562,316563129.8,-0.1641,-1.8939,12.9864,1.4701,21473768813.7,N/A,22820565019.35,1658206086,0,1762205793,14.5948,4.1171,1.2393,-109.8857,
002081.SZ,Ѕру«тл,2014-06-20,8.4978,8.4388,8.6947,8.36,8.5832,14475206,189390889.9,0.0853,1.0039,13.0838,0.8729,21689335604.88,N/A,23049651772.44,1658206086,0,1762205793,14.7414,4.1584,1.2517,-110.9888,
002081.SZ,Ѕру«тл,2014-06-23,8.5832,8.5832,8.6947,8.4257,8.5175,9360562,121872765.2,-0.0656,-0.7645,13.0198,0.5645,21523514996.28,N/A,22873431193.14,1658206086,0,1762205793,14.6286,4.1266,1.2422,-110.1402,
002081.SZ,Ѕру«тл,2014-06-24,8.5175,8.5241,8.675,8.4847,8.5963,9644758,126227489.5,0.0787,0.9245,13.0877,0.5816,21722499726.6,N/A,23084895888.3,1658206086,0,1762205793,14.7639,4.1648,1.2536,-111.1585,
002081.SZ,Ѕру«тл,2014-06-25,8.5963,8.6422,8.6619,8.4847,8.4913,9654766,126131287.3,-0.105,-1.2214,13.0641,0.5822,21457186752.84,N/A,22802942961.42,1658206086,0,1762205793,14.5836,4.1139,1.2383,-109.8008,
002081.SZ,Ѕру«тл,2014-06-26,8.4913,8.4978,9.1278,8.4388,8.9506,24340805,328781664.3,0.4593,5.4096,13.5074,1.4679,22617931013.04,N/A,24036487016.52,1658206086,0,1762205793,15.3725,4.3365,1.3053,-115.7406,
002081.SZ,Ѕру«тл,2014-06-27,8.9506,9.0031,9.3181,9.0031,9.1672,23097263,323768505.1,0.2165,2.4194,14.0176,1.3929,23165139021.42,N/A,24618014928.21,1658206086,0,1762205793,15.7444,4.4414,1.3369,-118.5407,
002081.SZ,Ѕру«тл,2014-06-30,9.1672,9.1212,9.4822,9.1212,9.2919,17392498,247340209.6,0.1247,1.3601,14.2211,1.0489,23480198177.76,N/A,24952834028.88,1658206086,0,1762205793,15.9585,4.5018,1.3551,-120.153,
002081.SZ,Ѕру«тл,2014-07-01,9.2919,9.2656,9.4297,9.1278,9.2984,17578865,249410059.3,0.0066,0.0706,14.1881,1.0601,23496780238.62,N/A,24970456086.81,1658206086,0,1762205793,15.9698,4.505,1.356,-120.2378,
002081.SZ,Ѕру«тл,2014-07-02,9.2984,9.2853,9.6134,9.2722,9.469,18415441,266160464.1,0.1706,1.8349,14.4531,1.1106,23927913820.98,N/A,25428629592.99,1658206086,0,1762205793,16.2628,4.5876,1.3809,-122.444,
002081.SZ,Ѕру«тл,2014-07-03,9.469,9.4953,9.6725,9.3312,9.3706,12068399,174545667.7,-0.0984,-1.0395,14.463,0.7278,23679182908.08,N/A,25164298724.04,1658206086,0,1762205793,16.0938,4.5399,1.3666,-121.1712,
002081.SZ,Ѕру«тл,2014-07-04,9.3706,9.364,9.4822,9.1869,9.305,11345494,161331085.3,-0.0656,-0.7003,14.2198,0.6842,23513362299.48,N/A,24988078144.74,1658206086,0,1762205793,15.9811,4.5081,1.357,-120.3227,
002081.SZ,Ѕру«тл,2014-07-07,9.305,9.2919,9.4165,9.1869,9.259,11100939,157264073.1,-0.0459,-0.4937,14.1667,0.6695,23397287873.46,N/A,24864723739.23,1658206086,0,1762205793,15.9022,4.4859,1.3503,-119.7287,
002081.SZ,Ѕру«тл,2014-07-08,9.259,9.2197,9.6134,9.1934,9.5806,15683909,226484374,0.3215,3.4727,14.4406,0.9458,24209808855.6,N/A,25728204577.8,1658206086,0,1762205793,16.4544,4.6417,1.3972,-123.8865,
002081.SZ,Ѕру«тл,2014-07-09,9.5806,9.5871,9.8562,9.2722,9.2722,17117455,250664974.4,-0.3084,-3.2192,14.6438,1.0323,23430451995.18,N/A,24899967855.09,1658206086,0,1762205793,15.9247,4.4922,1.3522,-119.8984,
002081.SZ,Ѕру«тл,2014-07-10,9.2722,9.2394,9.4428,8.9966,9.3115,14181388,198729694.5,0.0394,0.4246,14.0134,0.8552,23529944360.34,N/A,25005700202.67,1658206086,0,1762205793,15.9923,4.5113,1.358,-120.4075,
002081.SZ,Ѕру«тл,2014-07-11,9.3115,9.2984,9.6265,9.1081,9.3115,16159450,231907091.2,0,0,14.3512,0.9745,23529944360.34,N/A,25005700202.67,1658206086,0,1762205793,15.9923,4.5113,1.358,-120.4075,
002081.SZ,Ѕру«тл,2014-07-14,9.3115,9.3706,9.4428,9.0622,9.1737,13146122,184626189.1,-0.1378,-1.4799,14.0442,0.7928,23181721082.28,N/A,24635636986.14,1658206086,0,1762205793,15.7557,4.4446,1.3379,-118.6256,
002081.SZ,Ѕру«тл,2014-07-15,9.1737,9.1081,9.2394,8.7603,8.9178,17864814,243926011.3,-0.2559,-2.7897,13.654,1.0774,22535020708.74,N/A,23948376726.87,1658206086,0,1762205793,15.3161,4.3206,1.3005,-115.3163,
002081.SZ,Ѕру«тл,2014-07-16,8.9178,8.9113,9.095,8.8588,9.0162,7265826,99570349.5,0.0984,1.1038,13.7039,0.4382,22783751621.64,N/A,24212707595.82,1658206086,0,1762205793,15.4852,4.3683,1.3149,-116.5891,
002081.SZ,Ѕру«тл,2014-07-17,9.0162,9.0228,9.0425,8.7735,8.8456,6605011,89088912,-0.1706,-1.8923,13.4881,0.3983,22352618039.28,N/A,23754534089.64,1658206086,0,1762205793,15.1922,4.2856,1.29,-114.3829,
002081.SZ,Ѕру«тл,2014-07-18,8.8456,8.8259,9.0359,8.7275,8.885,7432277,101012876.4,0.0394,0.4451,13.5911,0.4482,22452110404.44,N/A,23860266437.22,1658206086,0,1762205793,15.2598,4.3047,1.2957,-114.892,
002081.SZ,Ѕру«тл,2014-07-21,8.885,8.9638,8.9638,8.6356,8.6881,7424091,98928939.2,-0.1969,-2.2157,13.3254,0.4477,21954648578.64,N/A,23331604699.32,1658206086,0,1762205793,14.9217,4.2093,1.267,-112.3464,
002081.SZ,Ѕру«тл,2014-07-22,8.6881,8.6816,9.1803,8.616,9.0819,16994272,231590828.5,0.3937,4.5317,13.6276,1.0249,22949572230.24,N/A,24388928175.12,1658206086,0,1762205793,15.5979,4.4,1.3245,-117.4376,
002081.SZ,Ѕру«тл,2014-07-23,9.0819,9.0556,9.3968,8.99,9.305,18302981,258413603.1,0.2231,2.4566,14.1187,1.1038,23513362299.48,N/A,24988078144.74,1658206086,0,1762205793,15.9811,4.5081,1.357,-120.3227,
002081.SZ,Ѕру«тл,2014-07-24,9.305,9.3181,9.7315,9.3181,9.5806,23021432,336736267.9,0.2756,2.9619,14.6271,1.3883,24209808855.6,N/A,25728204577.8,1658206086,0,1762205793,16.4544,4.6417,1.3972,-123.8865,
002081.SZ,Ѕру«тл,2014-07-25,9.5806,9.679,9.9743,9.6331,9.7118,19388919,289608619.1,0.1312,1.3699,14.9368,1.1693,24541450072.8,N/A,26080645736.4,1658206086,0,1762205793,16.6798,4.7052,1.4163,-125.5836,
002081.SZ,Ѕру«тл,2014-07-28,9.7118,9.7578,9.8496,9.5478,9.6659,19824609,292312875.4,-0.0459,-0.473,14.745,1.1955,24425375646.78,N/A,25957291330.89,1658206086,0,1762205793,16.6009,4.683,1.4096,-124.9896,
002081.SZ,Ѕру«тл,2014-07-29,9.6659,9.6921,10.1055,9.6659,9.8562,17298208,261310433.2,0.1903,1.9688,15.1062,1.0432,24906255411.72,N/A,26468331010.86,1658206086,0,1762205793,16.9278,4.7752,1.4374,-127.4504,
002081.SZ,Ѕру«тл,2014-07-30,9.8562,9.8562,10.0334,9.7315,9.8431,12338040,185571515.1,-0.0131,-0.1332,15.0406,0.7441,24873091290,N/A,26433086895,1658206086,0,1762205793,16.9052,4.7688,1.4355,-127.2807,
002081.SZ,Ѕру«тл,2014-07-31,9.8431,9.7906,9.8103,9.515,9.7446,13365472,197016245.5,-0.0984,-1,14.7407,0.806,24624360377.1,N/A,26168756026.05,1658206086,0,1762205793,16.7362,4.7211,1.4211,-126.0079,
002081.SZ,Ѕру«тл,2014-08-01,9.7446,9.6856,9.994,9.6462,9.7906,14307155,215622120.6,0.0459,0.4714,15.0709,0.8628,24740434803.12,N/A,26292110431.56,1658206086,0,1762205793,16.8151,4.7434,1.4278,-126.6019,
002081.SZ,Ѕру«тл,2014-08-04,9.7906,9.7709,10.0859,9.7709,10.0399,15057745,229586777.4,0.2494,2.5469,15.2471,0.9081,25370553115.8,N/A,26961748632.9,1658206086,0,1762205793,17.2433,4.8642,1.4642,-129.8263,
002081.SZ,Ѕру«тл,2014-08-05,10.0399,10.1055,10.158,9.8824,9.9087,8085532,122689206.9,-0.1312,-1.3072,15.1739,0.4876,25038911898.6,N/A,26609307474.3,1658206086,0,1762205793,17.0179,4.8006,1.445,-128.1292,
002081.SZ,Ѕру«тл,2014-08-06,9.9087,9.8824,9.8956,9.6856,9.8037,10427996,155226128.4,-0.105,-1.0596,14.8855,0.6289,24773598924.84,N/A,26327354547.42,1658206086,0,1762205793,16.8376,4.7498,1.4297,-126.7716,
002081.SZ,Ѕру«тл,2014-08-07,9.8037,9.7578,9.8365,9.5543,9.6462,17284426,254203334.3,-0.1575,-1.6064,14.7071,1.0424,24375629464.2,N/A,25904425157.1,1658206086,0,1762205793,16.5671,4.6735,1.4068,-124.7351,
002081.SZ,Ѕру«тл,2014-08-08,9.6462,9.6331,9.7315,9.574,9.7053,8310739,122138844.2,0.0591,0.6122,14.6965,0.5012,24524868011.94,N/A,26063023678.47,1658206086,0,1762205793,16.6685,4.7021,1.4154,-125.4987,
002081.SZ,Ѕру«тл,2014-08-11,9.7053,9.8103,9.9809,9.6462,9.8824,15793397,236531697,0.1772,1.8256,14.9766,0.9524,24972583655.16,N/A,26538819242.58,1658206086,0,1762205793,16.9728,4.7879,1.4412,-127.7898,
002081.SZ,Ѕру«тл,2014-08-12,9.8824,9.8824,9.8956,9.679,9.7381,11080384,164385893,-0.1444,-1.4608,14.8358,0.6682,24607778316.24,N/A,26151133968.12,1658206086,0,1762205793,16.7249,4.718,1.4202,-125.923,
002081.SZ,Ѕру«тл,2014-08-13,9.7381,9.784,9.9546,9.7249,9.9218,13646717,205149763.1,0.1837,1.8868,15.0329,0.823,25072076020.32,N/A,26644551590.16,1658206086,0,1762205793,17.0405,4.807,1.447,-128.2989,
002081.SZ,Ѕру«тл,2014-08-14,9.9218,9.9284,9.9743,9.784,9.8234,8749842,131797127.4,-0.0984,-0.9921,15.0628,0.5277,24823345107.42,N/A,26380220721.21,1658206086,0,1762205793,16.8714,4.7593,1.4326,-127.0261,
002081.SZ,Ѕру«тл,2014-08-15,9.8234,9.8234,10.0006,9.7774,9.9743,10310537,156066225.6,0.1509,1.5364,15.1366,0.6218,25204732507.2,N/A,26785528053.6,1658206086,0,1762205793,17.1306,4.8324,1.4546,-128.9778,
002081.SZ,Ѕру«тл,2014-08-18,9.9743,9.9743,10.6174,9.9743,10.4993,22604466,358541093.1,0.525,5.2632,15.8615,1.3632,26531297376,N/A,28195292688,1658206086,0,1762205793,18.0322,5.0868,1.5312,-135.7661,
002081.SZ,Ѕру«тл,2014-08-19,10.4993,10.5649,11.2211,10.4927,10.9521,26838687,445963491.7,0.4528,4.3125,16.6164,1.6187,27673060521.36,N/A,29411214685.17,1658062344,0,1762205793,18.8099,5.3061,1.5972,-141.621,
002081.SZ,Ѕру«тл,2014-08-20,10.9521,10.8602,11.1948,10.7683,10.8077,13825668,230690021.4,-0.1444,-1.3182,16.6856,0.8338,27308286805.68,N/A,29023529410.71,1658062344,0,1762205793,18.5619,5.2362,1.5761,-139.7542,
002081.SZ,Ѕру«тл,2014-08-21,10.8077,10.8602,11.1292,10.6633,10.9389,16382013,271827258.4,0.1312,1.2143,16.593,0.988,27639899274.48,N/A,29375970569.31,1658062344,0,1762205793,18.7873,5.2998,1.5953,-141.4513,
002081.SZ,Ѕру«тл,2014-08-22,10.9389,10.9389,11.2736,10.8471,11.1555,13307305,225536921.6,0.2165,1.9796,16.9484,0.8026,28187059848,N/A,29957498481,1658062344,0,1762205793,19.1592,5.4047,1.6269,-144.2514,
002081.SZ,Ѕру«тл,2014-08-25,11.1555,11.0964,11.5754,11.0308,11.1752,15662816,271611764.6,0.0197,0.1765,17.3412,0.9446,28236801718.32,N/A,30010364654.79,1658062344,0,1762205793,19.1931,5.4142,1.6297,-144.506,
002081.SZ,Ѕру«тл,2014-08-26,11.1752,11.1424,11.2539,10.8274,11.0308,12347021,206058279.4,-0.1444,-1.2918,16.6889,0.7447,27872028002.64,N/A,29622679380.33,1658062344,0,1762205793,18.9451,5.3443,1.6087,-142.6392,
002081.SZ,Ѕру«тл,2014-08-27,11.0308,11.0242,11.4705,10.9849,11.0374,14211311,242597479.3,0.0066,0.0595,17.0707,0.8571,27888608626.08,N/A,29640301438.26,1658062344,0,1762205793,18.9564,5.3475,1.6096,-142.7241,
002081.SZ,Ѕру«тл,2014-08-28,11.0374,11.0439,11.1161,10.7814,10.9192,8412586,139687174.9,-0.1181,-1.0702,16.6045,0.5074,27590157404.16,N/A,29323104395.52,1658062344,0,1762205793,18.7535,5.2902,1.5924,-141.1967,
002081.SZ,Ѕру«тл,2014-08-29,10.9192,10.9192,10.9849,10.7946,10.9258,6679743,110788484.4,0.0066,0.0601,16.5857,0.4029,27606738027.6,N/A,29340726453.45,1658062344,0,1762205793,18.7648,5.2934,1.5934,-141.2816,
002081.SZ,Ѕру«тл,2014-09-01,10.9258,10.9455,11.5164,10.8339,11.4967,16830286,288238312,0.5709,5.2252,17.1262,1.0151,29049252266.88,N/A,30873845493.36,1658062344,0,1762205793,19.7453,5.57,1.6766,-148.6638,
002081.SZ,Ѕру«тл,2014-09-02,11.4967,11.4639,11.7329,11.418,11.6673,14036759,248432316.5,0.1706,1.484,17.6987,0.8466,29480348476.32,N/A,31332018999.54,1658062344,0,1762205793,20.0383,5.6527,1.7015,-150.87,
002081.SZ,Ѕру«тл,2014-09-03,11.6673,11.687,11.8576,11.3983,11.5754,14513939,256333143.9,-0.0919,-0.7874,17.6612,0.8754,29248219748.16,N/A,31085310188.52,1658062344,0,1762205793,19.8805,5.6081,1.6881,-149.6821,
002081.SZ,Ѕру«тл,2014-09-04,11.5754,11.5886,12.0151,11.4508,12.0085,17338886,312806517.4,0.4331,3.7415,18.0408,1.0457,30342540895.2,N/A,32248366011.9,1658062344,0,1762205793,20.6244,5.818,1.7513,-155.2824,
002081.SZ,Ѕру«тл,2014-09-05,12.0085,12.0085,12.3695,11.9429,12.3432,15331493,284461200.4,0.3347,2.7869,18.554,0.9247,31188152690.64,N/A,33147090966.33,1658062344,0,1762205793,21.1991,5.9801,1.8001,-159.61,
002081.SZ,Ѕру«тл,2014-09-09,12.3432,12.3366,12.6254,12.2054,12.4482,10801172,204421905.5,0.105,0.8506,18.9259,0.6514,31453442665.68,N/A,33429043893.21,1658062344,0,1762205793,21.3795,6.031,1.8154,-160.9676,
