ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002623.SZ,ัวย๊ถู,2014-05-28,18.7521,18.7821,19.1112,18.7521,19.1112,1417310,26936729.7,0.3591,1.9149,19.0055,1.8649,1456160000,N/A,3065600000,76000000,0,160000000,49.7679,1.4778,4.367,441.4426,
002623.SZ,ัวย๊ถู,2014-05-29,19.1112,19.1312,19.1511,18.7122,18.802,1443161,27443220.6,-0.3092,-1.618,19.016,1.8989,1432600000,N/A,3016000000,76000000,0,160000000,48.9627,1.4539,4.2963,434.3002,
002623.SZ,ัวย๊ถู,2014-05-30,18.802,18.7721,19.0514,18.6324,18.7621,1150759,21785573.9,-0.0399,-0.2122,18.9315,1.5142,1429560000,N/A,3009600000,76000000,0,160000000,48.8588,1.4508,4.2872,433.3786,
002623.SZ,ัวย๊ถู,2014-06-03,18.7621,18.7821,19.0514,18.6524,18.6624,1146976,21725789.5,-0.0997,-0.5316,18.9418,1.5092,1421960000,N/A,2993600000,76000000,0,160000000,48.599,1.4431,4.2644,431.0746,
002623.SZ,ัวย๊ถู,2014-06-04,18.6624,18.5526,18.6923,18.0639,18.2534,1287304,23670988.6,-0.409,-2.1913,18.388,1.6938,1390800000,N/A,2928000000,76000000,0,160000000,47.5341,1.4115,4.171,421.6283,
002623.SZ,ัวย๊ถู,2014-06-05,18.2534,18.1936,18.5227,18.034,18.4728,879249,16162209.7,0.2194,1.2022,18.3818,1.1569,1407520000,N/A,2963200000,76000000,0,160000000,48.1055,1.4285,4.2211,426.6971,
002623.SZ,ัวย๊ถู,2014-06-06,18.4728,18.4728,18.6723,18.3432,18.3831,623893,11569288.8,-0.0898,-0.486,18.5437,0.8209,1400680000,N/A,2948800000,76000000,0,160000000,47.8717,1.4215,4.2006,424.6235,
002623.SZ,ัวย๊ถู,2014-06-09,18.3831,18.2634,18.3931,18.024,18.0439,1413016,25803971.4,-0.3391,-1.8448,18.2616,1.8592,1374840000,N/A,2894400000,76000000,0,160000000,46.9886,1.3953,4.1231,416.79,
002623.SZ,ัวย๊ถู,2014-06-10,18.0439,18.1437,18.4828,17.9741,18.4429,1401834,25682219.3,0.399,2.2112,18.3204,1.8445,1405240000,N/A,2958400000,76000000,0,160000000,48.0276,1.4262,4.2143,426.0059,
002623.SZ,ัวย๊ถู,2014-06-11,18.4429,18.423,18.7821,18.3332,18.7122,1064137,19778451.6,0.2693,1.4602,18.5864,1.4002,1425760000,N/A,3001600000,76000000,0,160000000,48.7289,1.447,4.2758,432.2267,
002623.SZ,ัวย๊ถู,2014-06-12,18.7122,18.6424,18.7122,18.5028,18.5427,919994,17160872.6,-0.1696,-0.9062,18.6532,1.2105,1412840000,N/A,2974400000,76000000,0,160000000,48.2873,1.4339,4.2371,428.3099,
002623.SZ,ัวย๊ถู,2014-06-13,18.5427,18.5427,18.8718,18.4529,18.7721,1167693,21952281,0.2294,1.2372,18.7997,1.5364,1430320000,N/A,3011200000,76000000,0,160000000,48.8848,1.4516,4.2895,433.609,
002623.SZ,ัวย๊ถู,2014-06-16,18.7721,18.7721,18.9815,18.7721,18.9417,1024190,19417516.1,0.1696,0.9033,18.9589,1.3476,1443240000,N/A,3038400000,76000000,0,160000000,49.3263,1.4647,4.3283,437.5258,
002623.SZ,ัวย๊ถู,2014-06-17,18.9417,18.9317,18.9616,18.7521,18.802,612131,11569699.4,-0.1396,-0.7372,18.9007,0.8054,1432600000,N/A,3016000000,76000000,0,160000000,48.9627,1.4539,4.2963,434.3002,
002623.SZ,ัวย๊ถู,2014-06-18,18.802,18.9217,18.9217,18.4329,18.6524,1123488,21030153,-0.1496,-0.7958,18.7186,1.4783,1421200000,N/A,2992000000,76000000,0,160000000,48.5731,1.4423,4.2622,430.8443,
002623.SZ,ัวย๊ถู,2014-06-19,18.6524,18.6524,18.812,17.9641,18.1237,836688,15408078.4,-0.5287,-2.8342,18.4156,1.1009,1380920000,N/A,2907200000,76000000,0,160000000,47.1964,1.4015,4.1414,418.6331,
002623.SZ,ัวย๊ถู,2014-06-20,18.1237,18.1537,18.5227,17.5352,18.4429,928102,16915407,0.3192,1.7611,18.2258,1.2212,1405240000,N/A,2958400000,76000000,0,160000000,48.0276,1.4262,4.2143,426.0059,
002623.SZ,ัวย๊ถู,2014-06-23,18.4429,18.4629,19.1511,18.4529,19.0314,2007997,38177680.9,0.5885,3.1909,19.0128,2.6421,1450080000,N/A,3052800000,76000000,0,160000000,49.5601,1.4717,4.3488,439.5994,
002623.SZ,ัวย๊ถู,2014-06-24,19.0314,18.9516,19.3007,18.9217,19.1312,1554115,29775114.8,0.0997,0.5241,19.1589,2.0449,1457680000,N/A,3068800000,76000000,0,160000000,49.8198,1.4794,4.3716,441.9034,
002623.SZ,ัวย๊ถู,2014-06-25,19.1312,19.0514,19.8892,18.9616,19.6798,3583320,70249441,0.5486,2.8676,19.6046,4.7149,1499480000,N/A,3156800000,76000000,0,160000000,51.2485,1.5218,4.4969,454.5753,
002623.SZ,ัวย๊ถู,2014-06-26,19.6798,19.6399,20.0488,19.5601,19.8593,2913543,58031077.4,0.1795,0.9123,19.9177,3.8336,1513160000,N/A,3185600000,76000000,0,160000000,51.716,1.5357,4.5379,458.7224,
002623.SZ,ัวย๊ถู,2014-06-27,19.8593,19.7995,20.1685,19.7496,19.9491,2486400,49918063.5,0.0898,0.452,20.0764,3.2716,1520000000,N/A,3200000000,76000000,0,160000000,51.9498,1.5426,4.5585,460.796,
002623.SZ,ัวย๊ถู,2014-06-30,19.9491,19.9491,20.4578,19.8493,19.9491,2806397,56777040.1,0,0,20.2313,3.6926,1520000000,N/A,3200000000,76000000,0,160000000,51.9498,1.5426,4.5585,460.796,
002623.SZ,ัวย๊ถู,2014-07-01,19.9491,19.999,20.368,19.6798,20.3281,3076868,61503098.2,0.379,1.9,19.9889,4.0485,1548880000,N/A,3260800000,76000000,0,160000000,52.9368,1.5719,4.6451,469.5511,
002623.SZ,ัวย๊ถู,2014-07-02,20.3281,20.2882,20.378,19.8693,20.1087,2194669,44302221.6,-0.2194,-1.0795,20.1863,2.8877,1532160000,N/A,3225600000,76000000,0,160000000,52.3654,1.555,4.5949,464.4824,
002623.SZ,ัวย๊ถู,2014-07-03,20.1087,19.999,20.358,19.8793,20.2184,1817405,36765219.8,0.1097,0.5456,20.2295,2.3913,1540520000,N/A,3243200000,76000000,0,160000000,52.6511,1.5634,4.62,467.0168,
002623.SZ,ัวย๊ถู,2014-07-04,20.2184,20.1486,20.7271,20.1286,20.5575,2687717,55003239.7,0.3391,1.6774,20.4647,3.5365,1566360000,N/A,3297600000,76000000,0,160000000,53.5343,1.5897,4.6975,474.8503,
002623.SZ,ัวย๊ถู,2014-07-07,20.5575,20.5675,20.6473,20.2084,20.3381,1830536,37438215.9,-0.2194,-1.0674,20.4521,2.4086,1549640000,N/A,3262400000,76000000,0,160000000,52.9628,1.5727,4.6473,469.7815,
002623.SZ,ัวย๊ถู,2014-07-08,20.3381,20.3181,20.6679,20.1082,20.5679,1936065,39527338.1,0.2299,1.1302,20.4163,2.5475,1564080000,N/A,3292800000,76000000,0,160000000,53.4563,1.5874,4.6907,474.1591,
002623.SZ,ัวย๊ถู,2014-07-09,20.5679,20.468,20.9777,20.0183,20.1082,2713970,56093451.8,-0.4597,-2.2352,20.6684,3.571,1529120000,N/A,3219200000,76000000,0,160000000,52.2615,1.5519,4.5858,463.5608,
002623.SZ,ัวย๊ถู,2014-07-10,20.1082,20.1082,20.9777,20.1082,20.6279,2754450,56946285.5,0.5197,2.5845,20.6743,3.6243,1568640000,N/A,3302400000,76000000,0,160000000,53.6122,1.592,4.7043,475.5415,
002623.SZ,ัวย๊ถู,2014-07-11,20.6279,20.5879,21.1376,20.518,21.1376,2697250,56473210.7,0.5097,2.4709,20.9373,3.549,1607400000,N/A,3384000000,76000000,0,160000000,54.9369,1.6313,4.8206,487.2918,
002623.SZ,ัวย๊ถู,2014-07-14,21.1376,19.9883,20.3781,19.7784,20.2481,5400390,108393197.2,-0.8895,-4.208,20.0714,7.1058,1539760000,N/A,3241600000,76000000,0,160000000,52.6251,1.5627,4.6177,466.7863,
002623.SZ,ัวย๊ถู,2014-07-15,20.2481,20.1482,20.8178,20.0882,20.8178,3445291,70500999.4,0.5697,2.8134,20.463,4.5333,1583080000,N/A,3332800000,76000000,0,160000000,54.1057,1.6066,4.7476,479.919,
002623.SZ,ัวย๊ถู,2014-07-16,20.8178,20.7878,20.8078,20.2581,20.558,2096557,42999886.2,-0.2598,-1.2482,20.5098,2.7586,1563320000,N/A,3291200000,76000000,0,160000000,53.4304,1.5866,4.6884,473.9287,
002623.SZ,ัวย๊ถู,2014-07-17,20.558,20.3881,20.558,20.1682,20.3881,1143701,23204056.4,-0.1699,-0.8264,20.2886,1.5049,1550400000,N/A,3264000000,76000000,0,160000000,52.9888,1.5735,4.6496,470.0119,
002623.SZ,ัวย๊ถู,2014-07-18,20.3881,20.2082,21.0377,20.1982,20.6379,2109762,43760120.1,0.2499,1.2255,20.7417,2.776,1569400000,N/A,3304000000,76000000,0,160000000,53.6382,1.5928,4.7066,475.7719,
002623.SZ,ัวย๊ถู,2014-07-21,20.6379,20.6579,20.8378,19.8883,20.0383,1906596,38636954.5,-0.5996,-2.9056,20.2649,2.5087,1523800000,N/A,3208000000,76000000,0,160000000,52.0797,1.5465,4.5699,461.948,
002623.SZ,ัวย๊ถู,2014-07-22,20.0383,19.9383,20.3081,19.8883,20.2182,1298615,26173875.2,0.1799,0.8978,20.1552,1.7087,1537480000,N/A,3236800000,76000000,0,160000000,52.5472,1.5604,4.6109,466.0952,
002623.SZ,ัวย๊ถู,2014-07-23,20.2182,20.1882,20.2681,19.5485,19.5885,1802249,35792679.5,-0.6296,-3.1142,19.86,2.3714,1489600000,N/A,3136000000,76000000,0,160000000,50.9108,1.5118,4.4673,451.5801,
002623.SZ,ัวย๊ถู,2014-07-24,19.5885,19.6685,19.7484,19.3187,19.7084,1252503,24585842.1,0.1199,0.6122,19.6294,1.648,1498720000,N/A,3155200000,76000000,0,160000000,51.2225,1.521,4.4946,454.3448,
002623.SZ,ัวย๊ถู,2014-07-25,19.7084,19.7684,19.8983,19.6185,19.8184,996764,19694595.3,0.1099,0.5578,19.7585,1.3115,1507080000,N/A,3172800000,76000000,0,160000000,51.5082,1.5295,4.5197,456.8792,
002623.SZ,ัวย๊ถู,2014-07-28,19.8184,19.9183,20.1482,19.9183,20.0882,1389387,27842390.6,0.2698,1.3616,20.0393,1.8281,1527600000,N/A,3216000000,76000000,0,160000000,52.2095,1.5503,4.5812,463.1,
002623.SZ,ัวย๊ถู,2014-07-29,20.0882,20.0383,20.528,20.0383,20.468,1870029,38067290,0.3798,1.8905,20.3565,2.4606,1556480000,N/A,3276800000,76000000,0,160000000,53.1966,1.5796,4.6679,471.8551,
002623.SZ,ัวย๊ถู,2014-07-30,20.468,20.448,20.518,20.1582,20.3581,1294286,26322349.3,-0.1099,-0.5371,20.3374,1.703,1548120000,N/A,3259200000,76000000,0,160000000,52.9109,1.5712,4.6428,469.3207,
002623.SZ,ัวย๊ถู,2014-07-31,20.3581,20.3881,20.508,20.1982,20.488,1324986,27019441.3,0.1299,0.6382,20.3922,1.7434,1558000000,N/A,3280000000,76000000,0,160000000,53.2485,1.5812,4.6724,472.3159,
002623.SZ,ัวย๊ถู,2014-08-01,20.488,20.468,20.6079,20.0782,20.0882,1754033,35671107.2,-0.3998,-1.9512,20.3366,2.3079,1527600000,N/A,3216000000,76000000,0,160000000,52.2095,1.5503,4.5812,463.1,
002623.SZ,ัวย๊ถู,2014-08-04,20.0882,20.1282,20.2881,20.0383,20.2182,1244823,25116713.3,0.1299,0.6468,20.1769,1.6379,1537480000,N/A,3236800000,76000000,0,160000000,52.5472,1.5604,4.6109,466.0952,
002623.SZ,ัวย๊ถู,2014-08-05,20.2182,20.2881,20.7778,20.2581,20.7378,2285678,47023274.6,0.5197,2.5704,20.573,3.0075,1577000000,N/A,3320000000,76000000,0,160000000,53.8979,1.6005,4.7294,478.0758,
002623.SZ,ัวย๊ถู,2014-08-06,20.7378,20.6379,20.9377,20.538,20.5879,1909670,39640087.6,-0.1499,-0.7229,20.7576,2.5127,1565600000,N/A,3296000000,76000000,0,160000000,53.5083,1.5889,4.6952,474.6199,
002623.SZ,ัวย๊ถู,2014-08-07,20.5879,20.6879,21.1276,20.6279,20.7578,2460714,51474054.2,0.1699,0.8252,20.9183,3.2378,1578520000,N/A,3323200000,76000000,0,160000000,53.9499,1.602,4.734,478.5367,
002623.SZ,ัวย๊ถู,2014-08-08,20.7578,20.7578,21.7672,20.7578,21.7073,4248750,91540116.8,0.9494,4.5739,21.5452,5.5905,1650720000,N/A,3475200000,76000000,0,160000000,56.4175,1.6753,4.9505,500.4244,
002623.SZ,ัวย๊ถู,2014-08-11,21.7073,21.7373,22.2969,21.4974,21.5973,3306623,71844800.6,-0.1099,-0.5064,21.7275,4.3508,1642360000,N/A,3457600000,76000000,0,160000000,56.1317,1.6668,4.9254,497.8901,
002623.SZ,ัวย๊ถู,2014-08-12,21.5973,21.7073,22.127,21.5674,21.7672,2269524,49488301.9,0.1699,0.7867,21.8056,2.9862,1655280000,N/A,3484800000,76000000,0,160000000,56.5733,1.6799,4.9642,501.8069,
002623.SZ,ัวย๊ถู,2014-08-13,21.7672,21.7672,21.7872,21.2376,21.5174,2162941,46418242.3,-0.2499,-1.1478,21.4607,2.846,1636280000,N/A,3444800000,76000000,0,160000000,55.9239,1.6606,4.9072,496.0469,
002623.SZ,ัวย๊ถู,2014-08-14,21.5174,21.4974,21.7273,21.2475,21.3875,2065563,44374384.9,-0.1299,-0.6038,21.4829,2.7178,1626400000,N/A,3424000000,76000000,0,160000000,55.5863,1.6506,4.8775,493.0517,
002623.SZ,ัวย๊ถู,2014-08-15,21.3875,21.4974,21.9471,21.2875,21.9371,2424231,52635910.6,0.5497,2.5701,21.7124,3.1898,1668200000,N/A,3512000000,76000000,0,160000000,57.0149,1.693,5.0029,505.7236,
002623.SZ,ัวย๊ถู,2014-08-18,21.9371,21.4874,21.7572,21.1376,21.4075,5921596,126459926.4,-0.5297,-2.4146,21.3557,7.7916,1627920000,N/A,3427200000,76000000,0,160000000,55.6382,1.6521,4.8821,493.5125,
002623.SZ,ัวย๊ถู,2014-08-19,21.4075,21.3775,21.4474,21.0976,21.3075,2194538,46663671.2,-0.0999,-0.4669,21.2636,2.8876,1620320000,N/A,3411200000,76000000,0,160000000,55.3785,1.6444,4.8593,491.2085,
002623.SZ,ัวย๊ถู,2014-08-20,21.3075,21.3175,21.6673,21.2076,21.5774,2610422,56179134.5,0.2698,1.2664,21.5211,3.4348,1640840000,N/A,3454400000,76000000,0,160000000,56.0798,1.6653,4.9209,497.4293,
002623.SZ,ัวย๊ถู,2014-08-21,21.5774,21.5774,21.5973,21.2675,21.4474,1471304,31530033.3,-0.1299,-0.6021,21.43,1.9359,1630960000,N/A,3433600000,76000000,0,160000000,55.7421,1.6552,4.8912,494.4341,
002623.SZ,ัวย๊ถู,2014-08-22,21.4474,21.4374,21.8472,21.3275,21.7572,2118215,45952370.1,0.3098,1.4445,21.6939,2.7871,1654520000,N/A,3483200000,76000000,0,160000000,56.5473,1.6791,4.9619,501.5764,
002623.SZ,ัวย๊ถู,2014-08-25,21.7572,21.8372,21.8372,21.1876,21.2475,2344374,50170029.4,-0.5097,-2.3427,21.4002,3.0847,1615760000,N/A,3401600000,76000000,0,160000000,55.2226,1.6398,4.8456,489.8261,
002623.SZ,ัวย๊ถู,2014-08-26,21.2475,21.1576,21.2475,20.6379,21.1276,2318672,48629373.9,-0.1199,-0.5644,20.9729,3.0509,1606640000,N/A,3382400000,76000000,0,160000000,54.9109,1.6305,4.8183,487.0614,
002623.SZ,ัวย๊ถู,2014-08-27,21.1276,20.9477,21.1676,20.8878,20.9577,881153,18530056,-0.1699,-0.8042,21.0293,1.1594,1593720000,N/A,3355200000,76000000,0,160000000,54.4694,1.6174,4.7795,483.1446,
002623.SZ,ัวย๊ถู,2014-08-28,20.9577,20.8678,21.2975,20.8678,21.1876,1232811,26053331.3,0.2299,1.0968,21.1333,1.6221,1611200000,N/A,3392000000,76000000,0,160000000,55.0668,1.6352,4.832,488.4438,
002623.SZ,ัวย๊ถู,2014-08-29,21.1876,21.1376,21.3075,21.0776,21.2276,887420,18827041.8,0.04,0.1887,21.2155,1.1677,1614240000,N/A,3398400000,76000000,0,160000000,55.1707,1.6383,4.8411,489.3654,
002623.SZ,ัวย๊ถู,2014-09-01,21.2276,21.2675,21.5474,21.0976,21.5274,1456807,31227405,0.2998,1.4124,21.4355,1.9169,1637040000,N/A,3446400000,76000000,0,160000000,55.9499,1.6614,4.9095,496.2773,
002623.SZ,ัวย๊ถู,2014-09-02,21.5274,21.5873,21.7273,21.4075,21.6873,1829846,39551546.8,0.1599,0.7428,21.6147,2.4077,1649200000,N/A,3472000000,76000000,0,160000000,56.3655,1.6737,4.9459,499.9637,
002623.SZ,ัวย๊ถู,2014-09-03,21.6873,21.7772,21.9371,21.5374,21.8372,2092606,45613864.3,0.1499,0.6912,21.7976,2.7534,1660600000,N/A,3496000000,76000000,0,160000000,56.7551,1.6853,4.9801,503.4196,
002623.SZ,ัวย๊ถู,2014-09-04,21.8372,21.8372,22.2869,21.6873,22.227,2945588,64871293.8,0.3898,1.7849,22.0232,3.8758,1690240000,N/A,3558400000,76000000,0,160000000,57.7682,1.7154,5.069,512.4052,
002623.SZ,ัวย๊ถู,2014-09-05,22.227,22.3869,23.4862,22.3869,22.9166,5302302,122226776.2,0.6896,3.1025,23.0516,6.9767,1742680000,N/A,3668800000,76000000,0,160000000,59.5604,1.7686,5.2263,528.3026,
002623.SZ,ัวย๊ถู,2014-09-09,22.9166,22.8666,23.2364,22.4868,22.8966,2548185,58364950.6,-0.02,-0.0872,22.9045,3.3529,1741160000,N/A,3665600000,76000000,0,160000000,59.5085,1.7671,5.2217,527.8418,
002623.SZ,ัวย๊ถู,2014-09-10,22.8966,22.8866,23.3163,22.8266,23.1564,2073323,47876608,0.2598,1.1349,23.0917,2.7281,1760920000,N/A,3707200000,76000000,0,160000000,60.1838,1.7871,5.281,533.8322,
002623.SZ,ัวย๊ถู,2014-09-11,23.1564,23.2764,23.3763,22.9565,23.0465,3003310,69565524.9,-0.1099,-0.4748,23.163,3.9517,1752560000,N/A,3689600000,76000000,0,160000000,59.8981,1.7786,5.2559,531.2978,
002623.SZ,ัวย๊ถู,2014-09-12,23.0465,23.0565,23.1065,22.6667,22.9565,2008565,45882370.4,-0.0899,-0.3903,22.8434,2.6428,1745720000,N/A,3675200000,76000000,0,160000000,59.6643,1.7717,5.2354,529.2242,
002623.SZ,ัวย๊ถู,2014-09-15,22.9565,22.9565,23.906,22.7267,23.856,4813198,113337745.1,0.8995,3.9182,23.5473,6.3332,1814120000,N/A,3819200000,76000000,0,160000000,62.0021,1.8411,5.4405,549.96,
002623.SZ,ัวย๊ถู,2014-09-16,23.856,23.856,23.906,22.5068,22.5368,3189301,74174805.1,-1.3192,-5.53,23.2574,4.1964,1713800000,N/A,3608000000,76000000,0,160000000,58.5734,1.7393,5.1397,519.5475,
002623.SZ,ัวย๊ถู,2014-09-17,22.5368,22.6567,22.9266,22.147,22.8066,2365814,53447816.5,0.2698,1.1973,22.5917,3.1129,1734320000,N/A,3651200000,76000000,0,160000000,59.2747,1.7601,5.2012,525.7682,
002623.SZ,ัวย๊ถู,2014-09-18,22.8066,22.7667,23.2264,22.6967,23.0865,1549613,35762821.7,0.2798,1.227,23.0786,2.039,1755600000,N/A,3696000000,76000000,0,160000000,60.002,1.7817,5.265,532.2194,
002623.SZ,ัวย๊ถู,2014-09-19,23.0865,23.0865,23.2664,22.9865,23.0965,1404077,32513514.2,0.01,0.0433,23.1565,1.8475,1756360000,N/A,3697600000,76000000,0,160000000,60.028,1.7825,5.2673,532.4498,
002623.SZ,ัวย๊ถู,2014-09-22,23.0965,23.0765,23.0765,22.4868,22.6767,1571518,35656342.2,-0.4198,-1.8174,22.6891,2.0678,1724440000,N/A,3630400000,76000000,0,160000000,58.937,1.7501,5.1716,522.7731,
002623.SZ,ัวย๊ถู,2014-09-23,22.6767,22.6767,23.3663,22.6068,23.2864,2193436,50564017.5,0.6096,2.6884,23.0524,2.8861,1770800000,N/A,3728000000,76000000,0,160000000,60.5215,1.7972,5.3106,536.8273,
002623.SZ,ัวย๊ถู,2014-09-24,23.2864,23.3263,24.1858,23.1664,24.0959,2965098,70846336.6,0.8095,3.4764,23.8934,3.9014,1832360000,N/A,3857600000,76000000,0,160000000,62.6255,1.8596,5.4952,555.4896,
002623.SZ,ัวย๊ถู,2014-09-25,24.0959,24.2658,25.3751,24.2658,24.3157,4147762,102573044.9,0.2199,0.9125,24.7297,5.4576,1849080000,N/A,3892800000,76000000,0,160000000,63.1969,1.8766,5.5454,560.5583,
002623.SZ,ัวย๊ถู,2014-09-26,24.3157,24.3557,24.7755,24.0159,24.1658,2249330,54700996.9,-0.1499,-0.6165,24.3188,2.9596,1837680000,N/A,3868800000,76000000,0,160000000,62.8073,1.865,5.5112,557.1024,
002623.SZ,ัวย๊ถู,2014-09-29,24.1658,24.1858,25.0853,24.1858,25.0053,2835663,70284922.2,0.8395,3.4739,24.7861,3.7311,1901520000,N/A,4003200000,76000000,0,160000000,64.9892,1.9298,5.7026,576.4558,
002623.SZ,ัวย๊ถู,2014-09-30,25.0053,25.8848,27.5039,25.8848,26.8043,8624419,233362923.6,1.7989,7.1942,27.0584,11.3479,2038320000,N/A,4291200000,76000000,0,160000000,69.6647,2.0687,6.1129,617.9274,
002623.SZ,ัวย๊ถู,2014-10-08,26.8043,26.9742,27.0641,26.1847,26.8842,4090565,108833589.8,0.08,0.2983,26.606,5.3823,2044400000,N/A,4304000000,76000000,0,160000000,69.8725,2.0748,6.1311,619.7706,
002623.SZ,ัวย๊ถู,2014-10-09,26.8842,26.5444,26.8243,26.1347,26.5644,3491956,92526574.6,-0.3198,-1.1896,26.4971,4.5947,2020080000,N/A,4252800000,76000000,0,160000000,69.0413,2.0501,6.0582,612.3979,
002623.SZ,ัวย๊ถู,2014-10-10,26.5644,26.2846,27.9636,26.2346,26.4545,4706402,127877719.2,-0.1099,-0.4138,27.171,6.1926,2011720000,N/A,4235200000,76000000,0,160000000,68.7555,2.0417,6.0331,609.8635,
002623.SZ,ัวย๊ถู,2014-10-13,26.4545,26.3046,27.234,25.565,27.1941,3339105,87370807.3,0.7396,2.7956,26.1659,2.0869,4353600000,N/A,4353600000,160000000,0,160000000,70.6777,2.0987,6.2018,626.913,
002623.SZ,ัวย๊ถู,2014-10-14,27.1941,26.9142,27.284,26.7443,27.0042,1966296,53036389.5,-0.1899,-0.6983,26.9727,1.2289,4323200000,N/A,4323200000,160000000,0,160000000,70.1842,2.0841,6.1585,622.5354,
002623.SZ,ัวย๊ถู,2014-10-15,27.0042,26.9042,27.6238,25.9848,26.6844,3543456,95975920,-0.3198,-1.1843,27.0854,2.2147,4272000000,N/A,4272000000,160000000,0,160000000,69.353,2.0594,6.0855,615.1627,
002623.SZ,ัวย๊ถู,2014-10-16,26.6844,26.7743,27.234,26.1847,26.2846,2502910,67154965.1,-0.3998,-1.4981,26.8308,1.5643,4208000000,N/A,4208000000,160000000,0,160000000,68.314,2.0285,5.9944,605.9467,
002623.SZ,ัวย๊ถู,2014-10-17,26.2846,26.2846,26.4045,24.9854,25.6949,2654146,68032457.6,-0.5897,-2.2433,25.6325,1.6588,4113600000,N/A,4113600000,160000000,0,160000000,66.7815,1.983,5.8599,592.3533,
002623.SZ,ัวย๊ถู,2014-10-20,25.6949,25.6949,26.5844,25.4951,26.5444,1967838,51515192.2,0.8495,3.3061,26.1786,1.2299,4249600000,N/A,4249600000,160000000,0,160000000,68.9893,2.0486,6.0536,611.9371,
002623.SZ,ัวย๊ถู,2014-10-21,26.5444,26.3845,26.8343,26.0947,26.1547,1570598,41463692.8,-0.3898,-1.4684,26.3999,0.9816,4187200000,N/A,4187200000,160000000,0,160000000,67.9763,2.0185,5.9647,602.9515,
002623.SZ,ัวย๊ถู,2014-10-22,26.1547,26.2446,26.3446,25.4151,25.595,1500800,38940572.2,-0.5597,-2.1399,25.9465,0.938,4097600000,N/A,4097600000,160000000,0,160000000,66.5217,1.9753,5.8371,590.0493,
002623.SZ,ัวย๊ถู,2014-10-23,25.595,25.1353,25.595,24.4757,24.5856,2477183,61671052.4,-1.0094,-3.9438,24.8956,1.5482,3936000000,N/A,3936000000,160000000,0,160000000,63.8982,1.8974,5.6069,566.7791,
002623.SZ,ัวย๊ถู,2014-10-24,24.5856,24.6855,24.8155,24.2858,24.4856,1159572,28433933.4,-0.0999,-0.4065,24.5211,0.7247,3920000000,N/A,3920000000,160000000,0,160000000,63.6385,1.8897,5.5841,564.4751,
002623.SZ,ัวย๊ถู,2014-10-27,24.4856,24.4257,25.3152,24.0959,25.3052,1928394,47927695,0.8195,3.3469,24.8537,1.2052,4051200000,N/A,4051200000,160000000,0,160000000,65.7684,1.953,5.771,583.3677,
002623.SZ,ัวย๊ถู,2014-10-28,25.3052,25.3152,25.9748,25.0953,25.9248,1253186,32129320.8,0.6196,2.4487,25.6381,0.7832,4150400000,N/A,4150400000,160000000,0,160000000,67.3789,2.0008,5.9123,597.6524,
002623.SZ,ัวย๊ถู,2014-10-29,25.9248,25.9348,26.3346,25.6849,25.8149,1925469,49913256,-0.1099,-0.4241,25.9226,1.2034,4132800000,N/A,4132800000,160000000,0,160000000,67.0932,1.9923,5.8872,595.118,
002623.SZ,ัวย๊ถู,2014-10-30,25.8149,25.8149,26.1147,25.3651,25.7149,2768885,71122864.7,-0.0999,-0.3871,25.6865,1.7306,4116800000,N/A,4116800000,160000000,0,160000000,66.8334,1.9846,5.8645,592.814,
002623.SZ,ัวย๊ถู,2014-10-31,25.7149,25.7049,25.7349,25.1852,25.605,1891653,48087346.5,-0.1099,-0.4275,25.4208,1.1823,4099200000,N/A,4099200000,160000000,0,160000000,66.5477,1.9761,5.8394,590.2797,
002623.SZ,ัวย๊ถู,2014-11-03,25.605,25.605,26.0148,25.3252,25.3851,2923686,75021052.1,-0.2199,-0.8587,25.6598,1.8273,4064000000,N/A,4064000000,160000000,0,160000000,65.9762,1.9591,5.7892,585.2109,
002623.SZ,ัวย๊ถู,2014-11-04,25.3851,25.4351,25.6849,24.3857,24.7655,3706591,92612428.7,-0.6196,-2.4409,24.9859,2.3166,3964800000,N/A,3964800000,160000000,0,160000000,64.3658,1.9113,5.6479,570.9263,
002623.SZ,ัวย๊ถู,2014-11-05,24.7655,24.8155,24.8354,24.4856,24.8354,2590233,63987438.4,0.07,0.2825,24.7034,1.6189,3976000000,N/A,3976000000,160000000,0,160000000,64.5476,1.9167,5.6639,572.539,
